ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__72h_brachyury_original,FileName__72h_brightfield_mask,PathName__72h_brachyury_original,PathName__72h_brightfield_mask,Intensity_IntegratedIntensityEdge__72h_brachyury_original,Intensity_IntegratedIntensity__72h_brachyury_original,Intensity_LowerQuartileIntensity__72h_brachyury_original,Intensity_MADIntensity__72h_brachyury_original,Intensity_MassDisplacement__72h_brachyury_original,Intensity_MaxIntensityEdge__72h_brachyury_original,Intensity_MaxIntensity__72h_brachyury_original,Intensity_MeanIntensityEdge__72h_brachyury_original,Intensity_MeanIntensity__72h_brachyury_original,Intensity_MedianIntensity__72h_brachyury_original,Intensity_MinIntensityEdge__72h_brachyury_original,Intensity_MinIntensity__72h_brachyury_original,Intensity_StdIntensityEdge__72h_brachyury_original,Intensity_StdIntensity__72h_brachyury_original,Intensity_UpperQuartileIntensity__72h_brachyury_original,RadialDistribution_FracAtD__72h_brachyury_original_1of9,RadialDistribution_FracAtD__72h_brachyury_original_2of9,RadialDistribution_FracAtD__72h_brachyury_original_3of9,RadialDistribution_FracAtD__72h_brachyury_original_4of9,RadialDistribution_FracAtD__72h_brachyury_original_5of9,RadialDistribution_FracAtD__72h_brachyury_original_6of9,RadialDistribution_FracAtD__72h_brachyury_original_7of9,RadialDistribution_FracAtD__72h_brachyury_original_8of9,RadialDistribution_FracAtD__72h_brachyury_original_9of9,RadialDistribution_MeanFrac__72h_brachyury_original_1of9,RadialDistribution_MeanFrac__72h_brachyury_original_2of9,RadialDistribution_MeanFrac__72h_brachyury_original_3of9,RadialDistribution_MeanFrac__72h_brachyury_original_4of9,RadialDistribution_MeanFrac__72h_brachyury_original_5of9,RadialDistribution_MeanFrac__72h_brachyury_original_6of9,RadialDistribution_MeanFrac__72h_brachyury_original_7of9,RadialDistribution_MeanFrac__72h_brachyury_original_8of9,RadialDistribution_MeanFrac__72h_brachyury_original_9of9,RadialDistribution_RadialCV__72h_brachyury_original_1of9,RadialDistribution_RadialCV__72h_brachyury_original_2of9,RadialDistribution_RadialCV__72h_brachyury_original_3of9,RadialDistribution_RadialCV__72h_brachyury_original_4of9,RadialDistribution_RadialCV__72h_brachyury_original_5of9,RadialDistribution_RadialCV__72h_brachyury_original_6of9,RadialDistribution_RadialCV__72h_brachyury_original_7of9,RadialDistribution_RadialCV__72h_brachyury_original_8of9,RadialDistribution_RadialCV__72h_brachyury_original_9of9
11,1,nan,0,A8,1,RR,0,FK223_run_RR_PLATE_1_ID_A8_C_BRA.tif,FK223_run_RR_PLATE_1_ID_A8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1137.0422768592834,28039.744488954544,4.345732569694519,0.14969706535339355,0.0339335011012922,5.000000476837158,8.723877906799316,4.458989321016798,4.508722381243696,4.495948791503906,3.910889148712158,3.7589921951293945,0.2521261598119447,0.238203970138931,4.645296096801758,0.010110292,0.031835668,0.056087054,0.08216128,0.10825651,0.13746072,0.16647372,0.19903827,0.20857644,0.9980302188279154,0.9999293837357582,1.0023143412866429,0.9999236496577264,1.0033490973706551,1.0021901987886077,1.005145672715982,1.0071757390695038,0.9856663262952777,0.018467771794221856,0.006558085316818653,0.0027300506636956834,0.0023775411380129803,0.006728938015518721,0.005080233512977188,0.005369045524387311,0.009693227283431758,0.014147214675309123
12,1,nan,0,A9,1,RR,0,FK223_run_RR_PLATE_1_ID_A9_C_BRA.tif,FK223_run_RR_PLATE_1_ID_A9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1150.3199753761292,29940.207741737366,4.359800338745117,0.16777276992797852,0.130671849150229,5.623284339904785,9.274384498596191,4.441389866317101,4.566840717165553,4.515462875366211,4.0,4.0,0.2296622307158697,0.2919619672158557,4.695250988006592,0.010253827,0.03300375,0.05673888,0.0813194,0.10900489,0.13796246,0.1652472,0.19515133,0.2113183,1.0033446326295614,0.9971087225433801,0.9999464898099784,1.0021240244570504,1.007949329523843,1.0072181415982644,1.0031117183190792,1.0050370095755663,0.9839508305303742,0.012258881895628768,0.01216446427017242,0.009610291246672426,0.007595668388594973,0.009696357740157684,0.015086273997716696,0.008191208139925524,0.006489603189157187,0.013450123958127032
13,1,nan,0,B10,1,RR,0,FK223_run_RR_PLATE_1_ID_B10_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1101.7959485054016,27191.494302749634,4.333839774131775,0.15570831298828125,0.05647702469769562,5.000000476837158,9.19787311553955,4.389625292850206,4.496691632669031,4.483226299285889,4.0,3.7665209770202637,0.20752360365150468,0.2461159556559136,4.644151449203491,0.010788387,0.03399088,0.05795088,0.08140158,0.11071834,0.13600846,0.1656449,0.19483784,0.20865877,1.0036519123097818,0.9977807910950084,1.0012256389962737,1.0004783510344029,1.0083039157451614,1.0066623446079026,1.0077009097761058,1.0078566371884672,0.9781082019671903,0.018595864516457564,0.008986070513344366,0.0044830049997274446,0.007335027888050209,0.009804501203504292,0.009202969072175668,0.007143135165323496,0.009424677437386666,0.007597297167205555
14,1,nan,0,B11,1,RR,0,FK223_run_RR_PLATE_1_ID_B11_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1155.4395456314087,29366.397431373596,4.352909088134766,0.16538476943969727,0.10074435265116097,5.538182735443115,5.936299800872803,4.410074601646598,4.5206892597557875,4.517098903656006,4.0,3.8255066871643066,0.23793963414931094,0.2448815257782224,4.685164451599121,0.01065802,0.0335677,0.057054244,0.08301755,0.1084058,0.13616298,0.16579258,0.1956947,0.20964634,1.003398535044276,1.0002558838336773,1.004402083756151,1.0023829134866624,1.0017127570183464,0.9971981139973277,1.0103082817893525,1.006518424737103,0.984716306453326,0.01937233411794289,0.011558271537716382,0.006920455752358044,0.006000125722525829,0.003254808526949165,0.0035611097131251087,0.01351674621558754,0.009039799495927606,0.011152283353435448
15,1,nan,0,B12,1,RR,0,FK223_run_RR_PLATE_1_ID_B12_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1144.1144182682037,29473.757234573364,4.353176116943359,0.1647510528564453,0.11375380155378027,5.149431228637695,5.966975688934326,4.434552008791488,4.544211722875943,4.501095771789551,3.8703134059906006,3.857426404953003,0.23332773271555005,0.27191000978780466,4.685792922973633,0.010732233,0.033427943,0.058014113,0.08273884,0.109677404,0.13577856,0.16549918,0.19472466,0.20940709,0.9944180085456593,0.9991411766904224,1.0060950264055741,1.0012016983897358,1.0005170793472946,1.000749713825907,1.0107605320922386,1.011196294076161,0.9792461378074147,0.012038735632984,0.006813863221115358,0.003362734048654636,0.00395130883599733,0.006305668593230328,0.008682210564833016,0.014178834022492603,0.015701214638089274,0.010237163252151174
16,1,nan,0,B1,1,RR,0,FK223_run_RR_PLATE_1_ID_B1_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1120.8583590984344,28724.998920679092,4.34602689743042,0.15367555618286133,0.07433345710170162,5.0,5.467797756195068,4.395522976856606,4.502350928006127,4.495865345001221,3.7596094608306885,3.7596094608306885,0.2103392339663138,0.22893241120440666,4.652803897857666,0.009770041,0.031503323,0.05674027,0.08130477,0.109496504,0.13619916,0.16474104,0.2001997,0.21004516,0.9894105348558431,1.004956018552177,1.0111813313801155,1.0013985639603413,1.0037179539600989,1.0010952186611923,1.0086831387539958,1.0073139149495844,0.9803131774296782,0.015114114979866885,0.006925322721592805,0.008329984335105184,0.004893503209294568,0.004271920527190461,0.00557058433131317,0.007795571005113897,0.009362178759436788,0.00817163119260078
17,1,nan,0,B2,1,RR,0,FK223_run_RR_PLATE_1_ID_B2_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1135.1412599086761,29751.31862592697,4.330745220184326,0.15800690650939941,0.09693094554493216,5.000000476837158,9.19585132598877,4.416892061901463,4.486701647704264,4.4950852394104,3.568922996520996,3.557133436203003,0.2421669189992287,0.2347576137430454,4.645499110221863,0.009724702,0.0338025,0.056902174,0.08236578,0.10910682,0.13671194,0.16598542,0.19525105,0.2101496,0.9920691897805842,1.0051317928951886,1.003506157378801,1.002142191316007,1.0076424780309512,1.0039168053852214,1.0079206248315469,1.0005484518625256,0.9848070706053241,0.015204349575568689,0.006705041523946176,0.004745902667122952,0.008046305963131353,0.00536913007755588,0.00703849956927301,0.011248478177047603,0.011414805837355869,0.009469640442368915
18,1,nan,0,B3,1,RR,0,FK223_run_RR_PLATE_1_ID_B3_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1113.7238252162933,27646.045109272003,4.321736812591553,0.15988922119140625,0.0698113177916514,5.213959693908691,5.224520206451416,4.402070455400369,4.470576505380337,4.48706579208374,3.8044497966766357,3.5068740844726562,0.26580298051674117,0.2293079431892518,4.638772010803223,0.010254799,0.03260286,0.05718225,0.08149565,0.109824374,0.13692093,0.16624366,0.19830436,0.20717113,1.006598085992844,1.003065152547839,1.0045881416140592,1.0039225105507887,1.0076467815775525,1.0056045423494082,1.0069057568980697,1.00435227863521,0.9794696105547263,0.014672292611830305,0.007013054396149514,0.011112980755680539,0.003961507430185815,0.004066954696206425,0.004256986022611021,0.00559641845708569,0.008863765162897854,0.009216464662146725
19,1,nan,0,B4,1,RR,0,FK223_run_RR_PLATE_1_ID_B4_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1127.198959350586,29265.59720659256,4.3375163078308105,0.14860200881958008,0.11163968079980237,5.0,5.506303787231445,4.403120934963226,4.480342499478347,4.489518165588379,4.0,3.5359323024749756,0.23342743573173189,0.2269952209847206,4.631892204284668,0.010441015,0.033461582,0.0568085,0.082167044,0.10808419,0.13609964,0.16623248,0.19633554,0.21037003,1.0029515734709147,1.0072398759115608,1.0056182430365506,1.0013342038241757,1.0071410968708394,1.0045229672038607,1.011015428122638,1.0011426558911465,0.9808258829075968,0.020945029320764405,0.0069657325677068655,0.007211797289692564,0.005947854775477988,0.009503129565076053,0.005827989786555998,0.00543633693181926,0.009304097718493552,0.011896370345862078
20,1,nan,0,B5,1,RR,0,FK223_run_RR_PLATE_1_ID_B5_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1379.2158150672913,32641.22912144661,4.38652777671814,0.21935510635375977,3.3763013940209636,10.935383796691895,10.935383796691895,5.304676211797274,4.971250246945874,4.576720237731934,3.7891931533813477,3.776309013366699,1.8730472969055914,1.1655309381253942,4.843011140823364,0.009805867,0.030606508,0.052237984,0.07559313,0.101094745,0.13168432,0.16598316,0.20460469,0.22838968,0.9068355727678268,0.9011763820733666,0.907393125886163,0.9191564513025435,0.928374959893158,0.9704144031444902,1.0100513421295954,1.06116458429921,1.0688571927382606,0.02298171299058764,0.0068073382032670035,0.008150019478845525,0.015572503848276763,0.05079304689178848,0.11342788941978389,0.16810054918127584,0.22810182402527174,0.2884166626634232
22,1,nan,0,B7,1,RR,0,FK223_run_RR_PLATE_1_ID_B7_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1180.1031484603882,29083.462789058685,4.342272758483887,0.15453243255615234,0.14265723235322428,5.064364433288574,5.7509965896606445,4.41986197925239,4.506269412621426,4.493825912475586,4.0,3.6207971572875977,0.21808136590699526,0.23770405145945658,4.651608228683472,0.010410642,0.03275357,0.05576912,0.08151834,0.10808065,0.13713792,0.16622326,0.19571249,0.21239403,1.0028400759754572,0.9971298527956504,1.0026013835185377,1.004044556947607,1.003672663963954,1.0069262042251719,1.0092238059384788,1.0001016805451337,0.9847636943490331,0.011602631767664708,0.0069472724594350855,0.00840683657165311,0.008788652792314748,0.00827947386738618,0.008983218885519338,0.011994413766879418,0.00909001616376981,0.012534898900654944
23,1,nan,0,B8,1,RR,0,FK223_run_RR_PLATE_1_ID_B8_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1201.6302943229675,28879.470995903015,4.344285726547241,0.16840314865112305,0.02255830824050042,5.188083648681641,6.289135456085205,4.483695128070774,4.519479029092803,4.50619649887085,4.0,3.832803726196289,0.22222415768222786,0.24638469848462632,4.683941125869751,0.009695748,0.030871794,0.054879688,0.07982739,0.10814996,0.13600448,0.16758174,0.20084067,0.21214852,0.9992875624447831,1.0116449296474384,1.001946298778053,1.0021552573779684,1.0030163257924822,1.0047035985599346,1.0064354320441857,1.001070094717645,0.9866295676824818,0.011613118284263927,0.018954475557702938,0.006661002446632045,0.006362134654482081,0.010685119936196473,0.0039919001316378365,0.004479055517201505,0.008607377805330739,0.011145484700237449
24,1,nan,0,B9,1,RR,0,FK223_run_RR_PLATE_1_ID_B9_C_BRA.tif,FK223_run_RR_PLATE_1_ID_B9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1153.4885425567627,29121.666057109833,4.345136642456055,0.1565866470336914,0.27356849363985186,5.909526824951172,6.344977378845215,4.436494394449087,4.5234026183767995,4.491725444793701,4.0,3.5781748294830322,0.3045569076405977,0.27581525716432226,4.661123514175415,0.00993383,0.03214635,0.055912077,0.081783384,0.108269356,0.1362113,0.16749357,0.19733231,0.21091789,0.9992812355921846,0.9902306143461735,0.9971245276300492,0.9990918913421387,0.998621941488074,0.9987794841747877,1.0115605849094718,1.0090749777196595,0.9868382095077693,0.019929647506284457,0.007041279100691539,0.008204364435299979,0.0069127356804709675,0.006060127462810165,0.008105306067599944,0.012292573242381184,0.021147741465531472,0.03498947291294175
25,1,nan,0,C10,1,RR,0,FK223_run_RR_PLATE_1_ID_C10_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1168.3558673858643,29109.247402191162,4.355000257492065,0.15503525733947754,0.054332124022775645,5.110485553741455,5.628979206085205,4.459373539640703,4.522176076152115,4.4987828731536865,4.0,4.0,0.24295230213492225,0.24130945182531996,4.66819441318512,0.01067009,0.03429792,0.05690362,0.08184652,0.11045489,0.13609682,0.16420549,0.19476137,0.21076334,1.0251249244241798,1.0127326419935796,1.0062873559277261,1.0092836229908484,1.0014057867543777,1.0046504952457778,1.002837522828374,1.0013409829891897,0.9845309062862247,0.03583318948509212,0.010377550862509752,0.006476639330649587,0.008349306164304335,0.005789204926171075,0.005696940720817969,0.00734265722886672,0.0021201446618534766,0.011551464617758304
26,1,nan,0,C11,1,RR,0,FK223_run_RR_PLATE_1_ID_C11_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1142.258846282959,28566.48415994644,4.347728729248047,0.15352392196655273,0.07680826967642693,5.1651530265808105,9.193224906921387,4.44458695051735,4.5150125114503625,4.494581460952759,4.0,3.8133716583251953,0.22611070099019104,0.24226739972174133,4.66134250164032,0.010959167,0.033576775,0.057835978,0.08197043,0.108768046,0.13672143,0.1635913,0.1953141,0.21126275,1.0049079684135502,1.002076686746522,1.0025430953359729,1.0031468401765657,1.003171175544531,1.0023597932635409,1.0048952684529764,1.0063129278682525,0.9850106148506308,0.016333722887043947,0.0070710876357950245,0.007999903725179393,0.007059615759189525,0.005785699465011345,0.00929068304517162,0.009635999726984857,0.005955235271759942,0.011515695783165723
27,1,nan,0,C12,1,RR,0,FK223_run_RR_PLATE_1_ID_C12_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1171.3439259529114,31375.19326353073,4.346817970275879,0.17553949356079102,0.12619107141384156,5.857382297515869,9.556655883789062,4.453779186132743,4.560347858071327,4.524155616760254,4.0,3.7326865196228027,0.2782455230683801,0.30394028562968173,4.694528579711914,0.010530749,0.033118267,0.057796173,0.08249954,0.10819637,0.13628274,0.1669425,0.1938658,0.21076788,1.0062716032067722,1.0126829968558348,1.0092326620508532,1.0028212799200293,1.0032224092843376,1.00819920980802,1.010171018783313,1.0005977076868846,0.9791242504828196,0.02543588728026324,0.011113782229681487,0.005616213796677351,0.013885143298307269,0.00847799347337408,0.008909541757174056,0.009376007899591197,0.009498806108490646,0.02163888440139005
28,1,nan,0,C1,1,RR,0,FK223_run_RR_PLATE_1_ID_C1_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1178.7018342018127,30345.552064180374,4.335081100463867,0.1573624610900879,0.07489542278500882,5.0,9.073933601379395,4.365562348895603,4.486332357211764,4.495255470275879,3.565530300140381,3.5382485389709473,0.24466332817423528,0.23035219248979036,4.649350166320801,0.01003432,0.032757446,0.056661442,0.08215881,0.10978549,0.13606909,0.16567634,0.19671106,0.210146,0.9981197074384154,1.007142572240389,0.9980676905252001,1.0013012617020967,1.0048566340835534,1.004772182505202,1.0050536025799965,1.0057094729676528,0.9843680819398468,0.01955055490459457,0.01162131374246787,0.004494850817136171,0.006922630967532484,0.007895452022064589,0.0048055687248720015,0.0065411467096481955,0.006285103873724978,0.00807520419165246
29,1,nan,0,C2,1,RR,0,FK223_run_RR_PLATE_1_ID_C2_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1206.130429983139,30324.42169523239,4.328802585601807,0.16321420669555664,0.32952323028512087,5.972443103790283,9.0,4.450665793295716,4.51189133986496,4.491847991943359,3.5414228439331055,3.508824110031128,0.3461031887638682,0.288060119903362,4.655077695846558,0.010304771,0.032646894,0.05739849,0.081647135,0.108459264,0.13684352,0.16405854,0.1967636,0.21187781,1.0037444686327939,1.0019167928390784,0.999417760037847,0.9995453487572747,1.001311419797793,1.0007892063088188,1.0023976567387567,1.0056640215926287,0.9916648658765547,0.017160969528523196,0.011140521250554663,0.007442659827487105,0.007107599180115547,0.005482869793317458,0.0049739214851954065,0.005199531964984598,0.020691904762611103,0.033994039751848
30,1,nan,0,C3,1,RR,0,FK223_run_RR_PLATE_1_ID_C3_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1170.7863998413086,30442.0067486763,4.3435269594192505,0.15179824829101562,0.08035616689030348,5.0,5.425710201263428,4.384967789667822,4.499927087757029,4.495445966720581,4.0,3.5162084102630615,0.21002141962715937,0.22558486462072389,4.6464643478393555,0.0105729,0.03267704,0.057563387,0.083892755,0.10831556,0.13610002,0.1647365,0.19523855,0.21090324,1.0074037878157382,1.009407179200479,1.006243700493672,1.0062668244651631,1.0024004715982748,1.0040530668025172,1.0058144266828073,1.0051664844427466,0.981265772825831,0.021390733295361345,0.0072062141226348075,0.0045675720242371026,0.005155625098871038,0.005865772804006016,0.004489889875831336,0.005521122064564494,0.008793978231355198,0.008829400653060175
31,1,nan,0,C4,1,RR,0,FK223_run_RR_PLATE_1_ID_C4_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1143.1109817028046,28809.771204471588,4.309657096862793,0.16198968887329102,0.10818763872255603,5.0,9.071427345275879,4.363019014132842,4.469402917231087,4.483400344848633,3.5239646434783936,3.4924371242523193,0.25704702972427973,0.24321157125970166,4.63722562789917,0.010939383,0.033415258,0.05695805,0.08358865,0.10919071,0.13629465,0.16552006,0.1946663,0.20942698,1.0073608926098054,0.9926025466435451,1.0004130444344734,1.0071260800149926,1.0040560855122314,1.0029170106603114,1.0046537551334336,1.006270204961251,0.9846581619947508,0.01406335024218741,0.008246576823740534,0.009098210132886107,0.010571400019294682,0.010755570461161254,0.006498083463616395,0.007934137647609344,0.0072817104240797525,0.014917917866231568
32,1,nan,0,C5,1,RR,0,FK223_run_RR_PLATE_1_ID_C5_C_BRA.tif,FK223_run_RR_PLATE_1_ID_C5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1106.4798560142517,26750.462309360504,4.354495286941528,0.15491199493408203,0.022740520594547196,5.44573974609375,5.677412509918213,4.408286278941242,4.517133115393533,4.507473945617676,3.7612552642822266,3.611668825149536,0.22890511117017404,0.23482095438335293,4.667053461074829,0.010264503,0.03343324,0.057329822,0.082526505,0.10889687,0.13640112,0.16614932,0.19888015,0.20611843,0.9964981280022743,0.9999578117646889,1.0014961883425673,0.9994314163009055,1.0029350591948,1.0034377813339217,1.007099552188704,1.0057798921552903,0.9851762470552466,0.020004110378199273,0.006719935529162843,0.011093601130233933,0.008191886963460387,0.006080051290655705,0.008064257444363383,0.009837270454894615,0.00714390449580518,0.0104370098620923
